Date,AMAN_gross_nav,AMAN_net_nav
2011-08-25,1809482.9463448513,1280610.1414648755
2011-08-26,1833079.1953610221,1297208.0805276623
2011-08-29,1845707.3241054746,1306041.6266434079
2011-08-30,1861104.078003694,1316623.335895571
2011-08-31,1864643.5866392453,1318542.9386378783
2011-09-01,1860110.2212425726,1315232.6197312942
2011-09-02,1856885.98088061,1312848.4647821586
2011-09-05,1856885.98088061,1312744.2704595567
2011-09-06,1846189.3531971283,1305077.9955924323
2011-09-07,1857790.17099399,1313175.0784375935
2011-09-08,1860447.8814317093,1314949.4552313061
2011-09-09,1836492.771704866,1297913.8171307852
2011-09-12,1828815.2566330172,1292384.8390731828
2011-09-13,1836481.748927429,1297700.015869727
2011-09-14,1843942.3895247078,1302868.8831235564
2011-09-15,1848449.2136700724,1305949.8541468447
2011-09-16,1857705.0867662902,1312385.5842499621
2011-09-19,1842358.0244189603,1301439.413295534
2011-09-20,1848559.252933888,1305716.6645508504
2011-09-21,1816278.2905780142,1282811.608359745
2011-09-22,1793317.3842546486,1266333.7140006747
2011-09-23,1764927.6837635532,1246186.0990971392
2011-09-26,1766597.2521092254,1247266.0498941105
2011-09-27,1777116.20500972,1254593.72940365
2011-09-28,1751063.3835550812,1236101.6040983482
2011-09-29,1761961.5195434259,1243696.656568744
2011-09-30,1752751.5451819308,1237097.0058312037
2011-10-03,1746887.906165499,1232860.2505006813
2011-10-04,1750567.8956598646,1235359.54462837
2011-10-05,1756755.468001508,1239628.0126925495
2011-10-06,1767592.6414455727,1247176.7175860333
2011-10-07,1750734.194961386,1235182.765019728
2011-10-10,1778607.7122115756,1254750.1345674803
2011-10-11,1772808.077339055,1250559.0966622534
2011-10-12,1780784.9932593317,1256086.853677301
2011-10-13,1778549.2877283448,1254410.1965943621
2011-10-14,1789694.9953389491,1262171.7039467464
2011-10-17,1780319.341249204,1255459.4075520167
2011-10-18,1792687.0202358528,1264081.303752015
2011-10-19,1781121.1848002165,1255825.5371033777
2011-10-20,1776265.510897034,1252302.2499950498
2011-10-21,1784476.896356013,1257582.6859968947
2011-10-24,1792432.0107731908,1263089.122554889
2011-10-25,1825551.4166579614,1286327.4258318425
2011-10-26,1828827.805067652,1288533.9584119045
2011-10-27,1829539.7023596389,1288933.2740226358
2011-10-28,1835412.4164971244,1292968.37723698
2011-10-31,1835386.0097126546,1292847.1582656908
2011-11-01,1846612.6741250325,1300652.6214249278
2011-11-02,1853671.95963818,1305521.568312504
2011-11-03,1863899.7361135788,1312621.2703561417
2011-11-04,1861961.7741212263,1311152.315647305
2011-11-07,1885540.0342636749,1325829.8240840891
2011-11-08,1873476.2790200785,1317241.890986034
2011-11-09,1873899.9422130352,1317435.2257324203
2011-11-10,1864271.9692224583,1310561.773010426
2011-11-11,1875336.1842671596,1318235.7762147405
2011-11-14,1877117.756997293,1319383.4806735397
2011-11-15,1876724.5855128393,1319002.4163832946
2011-11-16,1870133.7301717643,1314265.538716032
2011-11-17,1847967.6754073547,1298583.6925052486
2011-11-18,1847404.3483459533,1298084.7752580063
2011-11-21,1824629.2912220415,1281520.7639278765
2011-11-22,1828963.4443421366,1284463.1302773287
2011-11-23,1813782.9704807668,1273700.0905094473
2011-11-24,1813782.9704807668,1273599.0032006765
2011-11-25,1805871.5812354342,1267942.718236425
2011-11-28,1830991.8799149508,1285479.609888211
2011-11-29,1830819.9455442883,1285256.878189633
2011-11-30,1862951.6267272811,1307711.6872762737
2011-12-01,1859029.7868257693,1304854.9381842723
2011-12-02,1862328.6151497557,1307066.8292953533
2011-12-05,1861885.9338925576,1306652.4000150207
2011-12-06,1861816.4777636204,1306499.9538466178
2011-12-07,1872973.6453773142,1314225.6274099373
2011-12-08,1853250.6864053966,1300282.14447446
2011-12-09,1861623.1565248198,1306053.259832447
2011-12-12,1842139.047774542,1292280.198273214
2011-12-13,1829370.1873012625,1283220.1444825628
2011-12-14,1815131.0143928425,1273130.168187656
2011-12-15,1818888.136343492,1275664.365805914
2011-12-16,1834312.7411467044,1286381.0603912692
2011-12-19,1829525.4095771622,1282921.6696574301
2011-12-20,1844424.0250441157,1293011.270313719
2011-12-21,1842455.8468506173,1291528.8827305546
2011-12-22,1845525.8395631425,1293578.3909001674
2011-12-23,1845363.7803021423,1293362.1342807133
2011-12-26,1845363.7803021423,1293259.4864922783
2011-12-27,1842314.6188931374,1291019.9473620919
2011-12-28,1826453.4353551066,1279802.606316342
2011-12-29,1828573.8875071595,1281186.8432639563
2011-12-30,1836055.1917634336,1286326.9234763547
2012-01-02,1836055.1917634336,1286224.8340379836
2012-01-03,1850753.1861368336,1296419.243492871
2012-01-04,1843677.8126126232,1291360.1814702663
2012-01-05,1852258.852601596,1297268.0775060118
2012-01-06,1851570.86444425,1296683.2728824937
2012-01-09,1847405.4850880317,1293663.282916294
2012-01-10,1859283.1954948981,1301878.091045495
2012-01-11,1871074.0948715224,1310030.805848611
2012-01-12,1868844.0030085314,1308365.4383838882
2012-01-13,1869039.5384374354,1308398.4929292982
2012-01-16,1869039.5384374354,1308294.6517790656
2012-01-17,1878395.1704878118,1314739.5959954513
2012-01-18,1883432.39069726,1318133.58749619
2012-01-19,1878774.6245884749,1314769.2028983145
2012-01-20,1882197.3619303443,1317060.0926844089
2012-01-23,1886986.6547819742,1320306.8526658162
2012-01-24,1886440.9699011813,1319820.2558179211
2012-01-25,1913889.643756296,1336301.6151938953
2012-01-26,1924669.1661880633,1342237.8882316381
2012-01-27,1934193.6142989623,1347466.4424001316
2012-01-30,1929916.6462175634,1344379.9276732935
2012-01-31,1940306.488327769,1350701.9243393037
2012-02-01,1942806.7055669946,1352008.5427249335
2012-02-02,1950991.6195861378,1356479.4377794748
2012-02-03,1936840.6889184252,1346532.9652381116
2012-02-06,1935827.7950555796,1345721.9121211101
2012-02-07,1939803.7496982352,1348379.0577874703
2012-02-08,1936099.8554410965,1345697.4256805945
2012-02-09,1929103.3433559604,1340727.6580227753
2012-02-10,1926078.959076595,1338519.3026835008
2012-02-13,1931454.5039642658,1342148.7800408138
2012-02-14,1927119.8864463523,1339030.1771219138
2012-02-15,1929188.61568296,1340361.330183144
2012-02-16,1933050.1750131224,1342672.974254327
2012-02-17,1931839.340258587,1341725.3819177889
2012-02-20,1931839.340258587,1341618.8957763668
2012-02-21,1933397.8662303195,1342594.7792586382
2012-02-22,1937265.3987394923,1345173.9253101945
2012-02-23,1944448.3383389465,1350054.76452171
2012-02-24,1944356.7671243816,1349884.0382803185
2012-02-27,1945769.1403060555,1350757.4551336123
2012-02-28,1949819.5259357824,1353462.039269837
2012-02-29,1920783.456618131,1333199.3113390494
2012-03-01,1928248.9884243158,1338275.2634206272
2012-03-02,1929063.0469990722,1338734.0374977696
2012-03-05,1927516.1220257946,1337554.2514749109
2012-03-06,1913216.7020617835,1327525.3518921915
2012-03-07,1918582.7655567753,1331143.3479232278
2012-03-08,1922626.1091917877,1333843.037981202
2012-03-09,1927967.7445639903,1337442.995791884
2012-03-12,1926828.0164618941,1336546.2131792356
2012-03-13,1927577.2624579119,1336959.8533300632
2012-03-14,1910060.749707502,1324704.3624602132
2012-03-15,1915566.7567305183,1328417.865696992
2012-03-16,1918514.474764452,1330303.4947754827
2012-03-19,1918571.9933223745,1330237.7986677361
2012-03-20,1914033.2763786754,1326985.3145288315
2012-03-21,1916968.0708654958,1328914.6698529762
2012-03-22,1908480.023564442,1322924.9654554399
2012-03-23,1919292.656906205,1330315.099687262
2012-03-26,1934835.7663933465,1340982.8804308542
2012-03-27,1935433.6740732957,1341290.8470270517
2012-03-28,1927623.9168945984,1335772.0911630797
2012-03-29,1929840.865248453,1337202.3407318527
2012-03-30,1932633.8037741599,1339031.4632508515
2012-04-02,1942013.7608109473,1345424.1239083256
2012-04-03,1926344.4018626928,1334461.6366197518
2012-04-04,1916161.042521665,1327301.275872377
2012-04-05,1920486.4657884324,1330192.102199745
2012-04-06,1920486.4657884324,1330086.531397983
2012-04-09,1922214.2009009162,1331177.5601739483
2012-04-10,1914726.1721206196,1325886.278947305
2012-04-11,1919719.0740263772,1329238.4738295279
2012-04-12,1932269.9769076966,1337823.3872295476
2012-04-13,1926432.983234685,1333675.919056255
2012-04-16,1930654.4278537652,1336414.4744368398
2012-04-17,1940434.3059482875,1343078.1198255152
2012-04-18,1936094.6038463183,1339967.786943614
2012-04-19,1933893.8184819613,1338338.28048113
2012-04-20,1939814.7276370672,1342329.588730713
2012-04-23,1932225.0480245005,1336971.0832146734
2012-04-24,1938476.5490325007,1341190.596863138
2012-04-25,1949589.4718921443,1348772.9475692492
2012-04-26,1959003.2355976142,1355178.5705352703
2012-04-27,1963994.749459345,1358115.0822979212
2012-04-30,1962500.2755705933,1356973.8570187436
2012-05-01,1967758.4657152654,1360024.5719840175
2012-05-02,1965938.7921767507,1358658.9584766284
2012-05-03,1957924.3656155127,1353012.363670034
2012-05-04,1949983.4293242828,1347417.443417853
2012-05-07,1952328.6258882869,1348931.0109672889
2012-05-08,1946377.9581392163,1344712.4318898777
2012-05-09,1940230.8485491339,1340358.797308308
2012-05-10,1940981.7939486972,1340771.1910254552
2012-05-11,1940879.8940111855,1340594.3912357795
2012-05-14,1929952.7628192375,1332940.464050848
2012-05-15,1922405.5034020853,1327605.1922104452
2012-05-16,1916311.1694025216,1323291.1051737447
2012-05-17,1906771.2923191092,1316598.4074322945
2012-05-18,1900576.6459051766,1312216.6004149646
2012-05-21,1915430.8774688449,1322368.2748026836
2012-05-22,1910817.940584171,1319078.6621769255
2012-05-23,1912811.2539030758,1320350.0003877613
2012-05-24,1913470.9535736523,1320700.57945029
2012-05-25,1914877.7559384643,1321566.7537925458
2012-05-28,1914877.7559384643,1321461.8675422447
2012-05-29,1922644.1633722105,1326716.6065629
2012-05-30,1915275.78647097,1321526.778436859
2012-05-31,1919603.1544682186,1324407.748743303
2012-06-01,1915093.7289967926,1321191.411646054
2012-06-04,1907458.8236786039,1315819.3605914665
2012-06-05,1916250.31324391,1321779.550088827
2012-06-06,1930860.132756516,1331752.1198817221
2012-06-07,1925478.0766524181,1327934.3155701694
2012-06-08,1935874.8888213374,1334999.2386028215
2012-06-11,1924041.9277612334,1326733.1546039153
2012-06-12,1931164.024600761,1331538.9373741692
2012-06-13,1931660.3364860534,1331747.1295040124
2012-06-14,1941381.4950209488,1338343.5064174735
2012-06-15,1952265.766201647,1345740.6535219634
2012-06-18,1956462.8464243996,1348526.9904000836
2012-06-19,1958303.9174597394,1349688.9555703439
2012-06-20,1953432.396909868,1346224.3210176807
2012-06-21,1930540.1008399448,1330341.0599686794
2012-06-22,1931917.749892406,1331184.819500427
2012-06-25,1929184.2308009395,1329195.6429764493
2012-06-26,1928795.2886761401,1328822.172612961
2012-06-27,1935923.4391123648,1333627.570908037
2012-06-28,1937992.1452381061,1334946.826950172
2012-06-29,1964247.999787395,1352926.6949808497
2012-07-02,1973571.2134035756,1359240.9247484095
2012-07-03,1981779.076746515,1363833.698741443
2012-07-04,1981779.076746515,1363725.4579717016
2012-07-05,1975781.740150419,1359490.266994674
2012-07-06,1971257.7445087999,1356269.5129181389
2012-07-09,1973974.247765301,1358030.8876100571
2012-07-10,1962145.1060508937,1349785.0377782676
2012-07-11,1963630.4227285678,1350699.6805662683
2012-07-12,1963953.9834299588,1350601.9740958957
2012-07-13,1980235.4462399008,1361691.4693313383
2012-07-16,1981526.7617545328,1362471.3603238624
2012-07-17,1988740.929928309,1366625.614506871
2012-07-18,1991325.8275517754,1367959.8793123784
2012-07-19,1986443.073485231,1364497.05754947
2012-07-20,1981087.871893106,1360710.2510589762
2012-07-23,1972207.1461559522,1354502.53150202
2012-07-24,1966559.7718136094,1350516.4413375973
2012-07-25,1966918.0934644006,1350655.3315191795
2012-07-26,1979453.6099345624,1359156.101675678
2012-07-27,1990271.0424621296,1366475.826986395
2012-07-30,1995333.407391475,1369466.4428058893
2012-07-31,1991467.421359614,1366704.394848053
2012-08-01,1985412.2457659086,1362440.379934696
2012-08-02,1984395.555200404,1361634.5708212988
2012-08-03,1996883.0449594809,1369969.3343357153
2012-08-06,1998140.9371349,1370572.7375884245
2012-08-07,1990950.9034384356,1365532.1456126443
2012-08-08,1987091.2606833547,1362776.5594872297
2012-08-09,1985392.2775760393,1361503.2148882968
2012-08-10,1989538.447484563,1364220.9121503972
2012-08-13,1988282.8978369574,1363251.7137909082
2012-08-14,1983132.7921425581,1359612.3866831146
2012-08-15,1982062.9659841862,1358771.0207773864
2012-08-16,1988619.8855644627,1363158.1713532992
2012-08-17,1990631.7887594218,1364429.1025995542
2012-08-20,1989626.1847277237,1363631.548276121
2012-08-21,1989574.0449442323,1363487.5884686562
2012-08-22,1996018.889493963,1367796.1324007686
2012-08-23,1990790.7334299302,1364104.9198528726
2012-08-24,1995931.434625534,1367519.1050327432
2012-08-27,1999850.9865395483,1370096.0658874188
2012-08-28,2001389.3760484927,1370947.5693878662
2012-08-29,2001170.9449329595,1370689.1391643558
2012-08-30,1997019.7531239125,1367737.0222410574
2012-08-31,2007109.5306889808,1373820.5940068795
2012-09-03,2007109.5306889808,1373711.5606264027
2012-09-04,2008369.7635549034,1374336.1732242135
2012-09-05,2006568.5692133391,1372994.5337947938
2012-09-06,2018327.928022917,1379612.7603914994
2012-09-07,2022364.541260638,1381732.5230420022
2012-09-10,2014317.6416876612,1375904.9931378954
2012-09-11,2018942.4351197903,1378954.817634777
2012-09-12,2019361.4394594561,1379131.5602962505
2012-09-13,2038675.4376545255,1390116.6512928137
2012-09-14,2038461.1642940752,1389860.2174694277
2012-09-17,2035693.8059181636,1387863.0753949624
2012-09-18,2031954.4111342856,1385203.5421921639
2012-09-19,2033072.2300843857,1385855.6337048796
2012-09-20,2025076.5948700742,1380295.3734295089
2012-09-21,2026906.4464890459,1381433.0559022569
2012-09-24,2025354.4938050718,1380265.6888597922
2012-09-25,2015078.8260287987,1373153.344352675
2012-09-26,2012745.5433811906,1371454.3740832107
2012-09-27,2020851.0651888095,1376868.508476156
2012-09-28,2011772.120173347,1370573.4663703965
2012-10-01,2013885.9029839556,1371904.761671133
2012-10-02,2018338.7069162498,1374829.2313903978
2012-10-03,2020522.1550834004,1376207.4145935115
2012-10-04,2024203.710267631,1378605.753270847
2012-10-05,2021434.91341602,1376610.6211785923
2012-10-08,2019777.4217448398,1375372.6035148622
2012-10-09,2008732.2488153372,1367538.836546862
2012-10-10,2009423.5556653037,1367900.9413301195
2012-10-11,2012221.4739233917,1369697.0409231936
2012-10-12,2007477.8745172785,1366359.4188301128
2012-10-15,2011911.6582581506,1369268.7653749676
2012-10-16,2018998.1747224375,1373983.041420466
2012-10-17,2016394.7137787943,1372102.2693328462
2012-10-18,2016048.4772297356,1371757.7676853342
2012-10-19,2004999.1928822435,1364130.7545826063
2012-10-22,2002935.220435623,1362618.2361599747
2012-10-23,1990290.9232124905,1353908.0413229396
2012-10-24,1986523.6154488374,1351237.8532705007
2012-10-25,1986743.3327323108,1351280.0643638694
2012-10-26,1987812.3480225052,1351899.9088272832
2012-10-29,1987812.3480225052,1351792.6151837255
2012-10-30,1987812.3480225052,1351685.3300555362
2012-10-31,1996266.7566619555,1357326.936199312
2012-11-01,2000841.3374902208,1360329.6186821212
2012-11-02,1993187.601018331,1355018.0428032614
2012-11-05,1993824.9592088582,1355343.793491016
2012-11-06,2001787.322002318,1360648.8074741769
2012-11-07,1995403.118766836,1356137.9380504126
2012-11-08,1990727.9514884606,1352852.9191591672
2012-11-09,1989753.4300582164,1352083.2875347284
2012-11-12,1988632.8944844378,1351214.549604602
2012-11-13,1986252.0247056154,1349489.5829727813
2012-11-14,1972204.1074458992,1339838.1137627903
2012-11-15,1968061.3500441853,1336917.3505194609
2012-11-16,1972077.9623862545,1339539.7578256065
2012-11-19,1990873.191362706,1352200.1597244362
2012-11-20,1990478.5447702885,1351824.798466626
2012-11-21,1990064.6537303096,1351436.418494529
2012-11-22,1990064.6537303096,1351329.1616359183
2012-11-23,2005870.0449339657,1361954.3716571413
2012-11-26,2006294.585583558,1362134.5364979927
2012-11-27,2001427.3538264278,1358721.918612338
2012-11-28,2001813.2257348353,1358876.042894953
2012-11-29,2009439.5544394543,1363945.1198098243
2012-11-30,2008209.8433154265,1363002.1805033465
2012-12-03,2008329.0632751072,1362974.9221042292
2012-12-04,2006804.8917716588,1361832.3534981105
2012-12-05,2006428.3802845613,1361468.7681395763
2012-12-06,2013030.6871776655,1365803.9261045284
2012-12-07,2014926.0042400707,1366981.4663859443
2012-12-10,2016968.4213862424,1368258.608009927
2012-12-11,2020215.225160352,1370352.5627925657
2012-12-12,2017347.0682570965,1368298.2762189
2012-12-13,2007363.2288997618,1361417.9806018013
2012-12-14,2008065.0090154735,1361785.8873041403
2012-12-17,2012238.3163620036,1364507.9719384909
2012-12-18,2016012.9156833831,1366959.2506553864
2012-12-19,2014074.6806926099,1365536.539962622
2012-12-20,2020049.324013962,1369478.9541424522
2012-12-21,2017644.4970382631,1367739.9289420934
2012-12-24,2016279.1891780617,1366705.8503525108
2012-12-25,2016279.1891780617,1366597.3816342289
2012-12-26,2014555.9207406554,1365320.9215040165
2012-12-27,2018959.454418784,1368196.9607000027
2012-12-28,2010197.8417700715,1362150.85380952
2012-12-31,2023466.9945786532,1371034.1938345726
2013-01-01,2023466.9945786532,1370925.3815969666
2013-01-02,2040509.2837720169,1382362.9520543772
2013-01-03,2029797.217601055,1374996.2468141385
2013-01-04,2032963.3524313606,1376972.728982683
2013-01-07,2030027.0938292341,1374874.6501032594
2013-01-08,2031163.5218702515,1375535.2006793686
2013-01-09,2034613.4417429462,1377762.3700579526
